started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-02-01 06:30:19.119000+00:00,2019-02-01 07:07:02.173000+00:00,2203,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,33,Høgskulen på Vestlandet,ved bybanestopp Inndalsveien,60.369179844976586,5.349443793165847
2019-02-01 06:34:04.476000+00:00,2019-02-01 06:41:42.958000+00:00,458,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2019-02-01 06:34:16.469000+00:00,2019-02-01 06:45:10.028000+00:00,653,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2019-02-01 06:36:00.914000+00:00,2019-02-01 06:49:44.545000+00:00,823,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,33,Høgskulen på Vestlandet,ved bybanestopp Inndalsveien,60.369179844976586,5.349443793165847
2019-02-01 06:36:45.363000+00:00,2019-02-01 06:48:03.726000+00:00,678,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 06:37:35.006000+00:00,2019-02-01 06:49:56.520000+00:00,741,223,Rådhuset,ved Festplassen,60.39168071231371,5.327895003562276,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 06:39:27.949000+00:00,2019-02-01 06:46:05.609000+00:00,397,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,132,Nøstetorget,Sukkerhusbryggen,60.39234269953708,5.31489050385062
2019-02-01 06:39:35.456000+00:00,2019-02-01 06:43:57.717000+00:00,262,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2019-02-01 06:41:57.131000+00:00,2019-02-01 06:47:45.376000+00:00,348,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2019-02-01 06:43:11.635000+00:00,2019-02-01 06:50:30.573000+00:00,438,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 06:44:26.695000+00:00,2019-02-01 06:53:32.339000+00:00,545,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 06:46:00.958000+00:00,2019-02-01 06:56:49.352000+00:00,648,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 06:46:02.447000+00:00,2019-02-01 07:01:01.933000+00:00,899,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2019-02-01 06:49:59.972000+00:00,2019-02-01 06:55:36.324000+00:00,336,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084
2019-02-01 06:50:23.174000+00:00,2019-02-01 06:58:01.269000+00:00,458,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416
2019-02-01 06:51:19.097000+00:00,2019-02-01 06:55:59.192000+00:00,280,5,Solheimsviken, ,60.37711952025095,5.335721728558383,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 06:51:37.526000+00:00,2019-02-01 07:00:59.406000+00:00,561,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263
2019-02-01 06:52:05.650000+00:00,2019-02-01 07:00:58.139000+00:00,532,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,5,Solheimsviken, ,60.37711952025095,5.335721728558383
2019-02-01 06:52:16.998000+00:00,2019-02-01 06:56:19.648000+00:00,242,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 06:54:21.065000+00:00,2019-02-01 07:13:26.090000+00:00,1145,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2019-02-01 06:54:55.987000+00:00,2019-02-01 07:04:27.064000+00:00,571,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2019-02-01 06:54:58.027000+00:00,2019-02-01 07:03:53.936000+00:00,535,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 06:54:59.404000+00:00,2019-02-01 07:01:59.759000+00:00,420,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 06:55:40.939000+00:00,2019-02-01 06:59:09.538000+00:00,208,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2019-02-01 06:56:07.344000+00:00,2019-02-01 07:02:52.513000+00:00,405,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416
2019-02-01 06:59:12.404000+00:00,2019-02-01 07:09:34.669000+00:00,622,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 06:59:35.697000+00:00,2019-02-01 07:08:03.204000+00:00,507,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2019-02-01 06:59:55.556000+00:00,2019-02-01 07:15:34.389000+00:00,938,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 07:00:29.465000+00:00,2019-02-01 07:07:14.764000+00:00,405,223,Rådhuset,ved Festplassen,60.39168071231371,5.327895003562276,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 07:03:20.272000+00:00,2019-02-01 07:16:58.163000+00:00,817,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763
2019-02-01 07:04:14.438000+00:00,2019-02-01 07:12:56.974000+00:00,522,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263
2019-02-01 07:05:09.211000+00:00,2019-02-01 07:19:59.660000+00:00,890,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2019-02-01 07:06:17.742000+00:00,2019-02-01 07:13:20.169000+00:00,422,33,Høgskulen på Vestlandet,ved bybanestopp Inndalsveien,60.369179844976586,5.349443793165847,5,Solheimsviken, ,60.37711952025095,5.335721728558383
2019-02-01 07:07:41.613000+00:00,2019-02-01 07:11:33.317000+00:00,231,212,Klosteret,Strandehagen,60.395137943082446,5.314946630388022,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2019-02-01 07:08:08.993000+00:00,2019-02-01 07:15:46.982000+00:00,457,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 07:11:10.959000+00:00,2019-02-01 07:17:34.267000+00:00,383,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 07:11:23.344000+00:00,2019-02-01 07:19:34.742000+00:00,491,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2019-02-01 07:13:47.048000+00:00,2019-02-01 07:18:59.814000+00:00,312,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857
2019-02-01 07:14:06.484000+00:00,2019-02-01 07:30:31.225000+00:00,984,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2019-02-01 07:15:37.991000+00:00,2019-02-01 07:23:20.248000+00:00,462,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2019-02-01 07:21:08.264000+00:00,2019-02-01 07:23:50.588000+00:00,162,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2019-02-01 07:22:35.446000+00:00,2019-02-01 07:36:03.459000+00:00,808,5,Solheimsviken, ,60.37711952025095,5.335721728558383,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2019-02-01 07:23:41.388000+00:00,2019-02-01 07:28:33.830000+00:00,292,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 07:24:52.923000+00:00,2019-02-01 07:28:59.209000+00:00,246,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2019-02-01 07:28:01.721000+00:00,2019-02-01 07:33:56.806000+00:00,355,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2019-02-01 07:30:07.196000+00:00,2019-02-01 07:39:23.900000+00:00,556,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 07:30:07.966000+00:00,2019-02-01 07:40:53.029000+00:00,645,223,Rådhuset,ved Festplassen,60.39168071231371,5.327895003562276,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 07:31:18.643000+00:00,2019-02-01 07:42:27.887000+00:00,669,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 07:31:47.620000+00:00,2019-02-01 07:44:13.451000+00:00,745,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2019-02-01 07:32:34.864000+00:00,2019-02-01 07:40:03.979000+00:00,449,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2019-02-01 07:35:07.208000+00:00,2019-02-01 08:01:41.827000+00:00,1594,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416
2019-02-01 07:36:10.505000+00:00,2019-02-01 07:41:35.308000+00:00,324,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2019-02-01 07:42:21.202000+00:00,2019-02-01 07:52:19.717000+00:00,598,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2019-02-01 07:44:12.395000+00:00,2019-02-01 07:50:00.273000+00:00,347,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2019-02-01 07:44:55.373000+00:00,2019-02-01 08:04:09.248000+00:00,1153,222,Sandviken Brygge,ved Måsekjæret,60.41292872155995,5.320473627367278,5,Solheimsviken, ,60.37711952025095,5.335721728558383
2019-02-01 07:49:31.328000+00:00,2019-02-01 07:57:16.441000+00:00,465,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084
2019-02-01 07:49:36.981000+00:00,2019-02-01 07:51:54.474000+00:00,137,212,Klosteret,Strandehagen,60.395137943082446,5.314946630388022,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857
2019-02-01 07:55:09.913000+00:00,2019-02-01 08:05:27.837000+00:00,617,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2019-02-01 07:55:53.405000+00:00,2019-02-01 08:06:44.251000+00:00,650,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2019-02-01 07:56:33.570000+00:00,2019-02-01 08:04:12.751000+00:00,459,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084,5,Solheimsviken, ,60.37711952025095,5.335721728558383
2019-02-01 07:58:01.882000+00:00,2019-02-01 08:05:41.988000+00:00,460,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084
2019-02-01 07:58:07.513000+00:00,2019-02-01 08:01:12.393000+00:00,184,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2019-02-01 07:58:34.724000+00:00,2019-02-01 08:08:13.860000+00:00,579,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2019-02-01 07:59:08.682000+00:00,2019-02-01 08:05:51.087000+00:00,402,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2019-02-01 07:59:37.625000+00:00,2019-02-01 08:07:16.585000+00:00,458,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2019-02-01 08:00:51.439000+00:00,2019-02-01 08:02:18.933000+00:00,87,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2019-02-01 08:04:41.643000+00:00,2019-02-01 08:06:37.836000+00:00,116,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2019-02-01 08:09:00.730000+00:00,2019-02-01 08:14:29.283000+00:00,328,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,132,Nøstetorget,Sukkerhusbryggen,60.39234269953708,5.31489050385062
2019-02-01 08:12:46.385000+00:00,2019-02-01 08:27:45.576000+00:00,899,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2019-02-01 08:17:00.256000+00:00,2019-02-01 08:21:14.493000+00:00,254,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084
2019-02-01 08:17:20.885000+00:00,2019-02-01 08:36:19.504000+00:00,1138,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2019-02-01 08:26:21.382000+00:00,2019-02-01 08:33:00.464000+00:00,399,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2019-02-01 08:28:15.045000+00:00,2019-02-01 08:31:42.852000+00:00,207,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263
2019-02-01 08:41:55.093000+00:00,2019-02-01 08:45:42.863000+00:00,227,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2019-02-01 08:44:15.305000+00:00,2019-02-01 08:53:16.587000+00:00,541,5,Solheimsviken, ,60.37711952025095,5.335721728558383,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2019-02-01 08:44:24.087000+00:00,2019-02-01 08:47:25.760000+00:00,181,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2019-02-01 08:44:29.905000+00:00,2019-02-01 08:46:52.860000+00:00,142,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2019-02-01 08:50:57.882000+00:00,2019-02-01 08:53:04.500000+00:00,126,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2019-02-01 08:51:04.355000+00:00,2019-02-01 08:55:31.917000+00:00,267,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2019-02-01 08:51:31.979000+00:00,2019-02-01 09:06:00.868000+00:00,868,33,Høgskulen på Vestlandet,ved bybanestopp Inndalsveien,60.369179844976586,5.349443793165847,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2019-02-01 08:51:35.442000+00:00,2019-02-01 08:58:09.932000+00:00,394,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2019-02-01 08:52:47.753000+00:00,2019-02-01 08:55:01.279000+00:00,133,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,223,Rådhuset,ved Festplassen,60.39168071231371,5.327895003562276
2019-02-01 09:01:13.862000+00:00,2019-02-01 09:13:26.696000+00:00,732,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2019-02-01 09:02:28.664000+00:00,2019-02-01 09:10:27.767000+00:00,479,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2019-02-01 09:05:11.431000+00:00,2019-02-01 09:15:57.932000+00:00,646,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 09:06:04.133000+00:00,2019-02-01 09:14:28.893000+00:00,504,298,Østre Murallmeningen,Østre Murallmeningen / Markeveien,60.39397677863768,5.318713236118583,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2019-02-01 09:11:06.550000+00:00,2019-02-01 09:16:17.205000+00:00,310,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2019-02-01 09:15:38.663000+00:00,2019-02-01 09:25:16.290000+00:00,577,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2019-02-01 09:30:08.083000+00:00,2019-02-01 09:41:36.107000+00:00,688,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,132,Nøstetorget,Sukkerhusbryggen,60.39234269953708,5.31489050385062
2019-02-01 09:31:51.294000+00:00,2019-02-01 09:41:51.432000+00:00,600,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2019-02-01 09:35:20.412000+00:00,2019-02-01 09:41:51.960000+00:00,391,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2019-02-01 09:35:37.855000+00:00,2019-02-01 09:44:55.334000+00:00,557,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2019-02-01 09:38:11.637000+00:00,2019-02-01 09:52:25.962000+00:00,854,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2019-02-01 09:38:46.375000+00:00,2019-02-01 09:53:26.653000+00:00,880,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416,49,Studentsenteret UIB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2019-02-01 09:47:54.071000+00:00,2019-02-01 09:52:30.788000+00:00,276,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2019-02-01 09:59:11.985000+00:00,2019-02-01 10:08:22.843000+00:00,550,212,Klosteret,Strandehagen,60.395137943082446,5.314946630388022,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2019-02-01 09:59:16.417000+00:00,2019-02-01 10:03:06.999000+00:00,230,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
