started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2018-12-01 13:26:48.137000+00:00,2018-12-01 13:39:02.230000+00:00,734,298,Østre Murallmeningen,Østre Murallmeningen / Markeveien,60.39397677863768,5.318713236118583,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2018-12-01 13:26:56.226000+00:00,2018-12-01 13:39:01.270000+00:00,725,298,Østre Murallmeningen,Østre Murallmeningen / Markeveien,60.39397677863768,5.318713236118583,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2018-12-01 13:28:29.160000+00:00,2018-12-01 13:51:22.752000+00:00,1373,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084
2018-12-01 13:31:40.195000+00:00,2018-12-01 14:04:49.002000+00:00,1988,5,Solheimsviken, ,60.37711952025095,5.335721728558383,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2018-12-01 13:36:49.715000+00:00,2018-12-01 13:43:26.721000+00:00,397,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2018-12-01 13:43:17.408000+00:00,2018-12-01 14:03:32.747000+00:00,1215,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,298,Østre Murallmeningen,Østre Murallmeningen / Markeveien,60.39397677863768,5.318713236118583
2018-12-01 13:43:37.945000+00:00,2018-12-01 13:48:03.226000+00:00,265,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2018-12-01 13:49:39.516000+00:00,2018-12-01 13:57:16.746000+00:00,457,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2018-12-01 13:50:00.181000+00:00,2018-12-01 14:25:38.344000+00:00,2138,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2018-12-01 13:54:17.714000+00:00,2018-12-01 13:57:57.333000+00:00,219,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2018-12-01 13:56:43.048000+00:00,2018-12-01 14:00:53.534000+00:00,250,222,Sandviken Brygge,ved Måsekjæret,60.41292872155995,5.320473627367278,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2018-12-01 13:57:05.311000+00:00,2018-12-01 14:29:52.526000+00:00,1967,5,Solheimsviken, ,60.37711952025095,5.335721728558383,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791
2018-12-01 13:57:34.873000+00:00,2018-12-01 14:08:20.331000+00:00,645,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263
2018-12-01 14:02:51.521000+00:00,2018-12-01 14:05:48.130000+00:00,176,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2018-12-01 14:04:11.528000+00:00,2018-12-01 14:11:56.176000+00:00,464,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2018-12-01 14:04:16.239000+00:00,2018-12-01 14:07:08.357000+00:00,172,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
