started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2018-11-01 07:04:47.272000+00:00,2018-11-01 07:17:33.427000+00:00,766,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2018-11-01 07:05:08.776000+00:00,2018-11-01 07:14:01.589000+00:00,532,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2018-11-01 07:05:56.527000+00:00,2018-11-01 07:15:29.766000+00:00,573,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2018-11-01 07:06:13.933000+00:00,2018-11-01 07:13:51.296000+00:00,457,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2018-11-01 07:07:31.145000+00:00,2018-11-01 07:15:53.433000+00:00,502,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2018-11-01 07:08:54.154000+00:00,2018-11-01 07:15:30.484000+00:00,396,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2018-11-01 07:09:01.931000+00:00,2018-11-01 07:26:59.475000+00:00,1077,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2018-11-01 07:09:40.571000+00:00,2018-11-01 07:20:10.016000+00:00,629,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,33,Høgskulen på Vestlandet,ved bybanestopp Inndalsveien,60.369179844976586,5.349443793165847
2018-11-01 07:09:51.864000+00:00,2018-11-01 07:15:35.718000+00:00,343,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2018-11-01 07:10:15.094000+00:00,2018-11-01 07:15:24.428000+00:00,309,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2018-11-01 07:10:16.104000+00:00,2018-11-01 07:19:00.260000+00:00,524,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2018-11-01 07:12:46.935000+00:00,2018-11-01 07:18:50.830000+00:00,363,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2018-11-01 07:13:05.783000+00:00,2018-11-01 07:17:44.008000+00:00,278,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2018-11-01 07:13:22.674000+00:00,2018-11-01 07:18:19.361000+00:00,296,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378024641518735,5.350818157212416,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2018-11-01 07:14:19.935000+00:00,2018-11-01 07:26:07.611000+00:00,707,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2018-11-01 07:15:20.895000+00:00,2018-11-01 07:18:14.922000+00:00,174,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2018-11-01 07:16:29.558000+00:00,2018-11-01 07:21:27.335000+00:00,297,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2018-11-01 07:16:30.693000+00:00,2018-11-01 07:19:49.749000+00:00,199,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,87,ADO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2018-11-01 07:18:22.640000+00:00,2018-11-01 07:23:24.693000+00:00,302,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791
2018-11-01 07:19:32.756000+00:00,2018-11-01 07:26:57.500000+00:00,444,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597
2018-11-01 07:21:11.716000+00:00,2018-11-01 07:29:59.653000+00:00,527,34,Cornerteateret, Ved BI,60.382595986001995,5.325332343545597,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2018-11-01 07:21:46.323000+00:00,2018-11-01 07:26:55.856000+00:00,309,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,7,Neumannsgate,Ved Konsertpaleet,60.39145484865607,5.31889235970084
2018-11-01 07:23:16.481000+00:00,2018-11-01 07:39:09.969000+00:00,953,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2018-11-01 07:24:53.515000+00:00,2018-11-01 07:29:27.690000+00:00,274,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,132,Nøstetorget,Sukkerhusbryggen,60.39234269953708,5.31489050385062
2018-11-01 07:25:41.872000+00:00,2018-11-01 07:31:29.260000+00:00,347,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2018-11-01 07:27:06.435000+00:00,2018-11-01 07:31:11.466000+00:00,245,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605
2018-11-01 07:28:35.778000+00:00,2018-11-01 07:37:35.679000+00:00,539,217,Nykirken,ved kai,60.39723758526031,5.3140013115007605,83,Bergen jernbanestasjon,ved Bergen Offentlige Bibliotek,60.39032443075989,5.332439659978263
2018-11-01 07:33:00.051000+00:00,2018-11-01 07:40:09.991000+00:00,429,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2018-11-01 07:34:05.940000+00:00,2018-11-01 07:48:10.882000+00:00,844,222,Sandviken Brygge,ved Måsekjæret,60.41292872155995,5.320473627367278,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2018-11-01 07:34:51.905000+00:00,2018-11-01 07:46:52.436000+00:00,720,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2018-11-01 07:35:09.641000+00:00,2018-11-12 10:50:53.604000+00:00,962143,222,Sandviken Brygge,ved Måsekjæret,60.41292872155995,5.320473627367278,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2018-11-01 07:36:16.638000+00:00,2018-11-01 07:40:27.863000+00:00,251,5,Solheimsviken, ,60.37711952025095,5.335721728558383,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2018-11-01 07:36:38.105000+00:00,2018-11-01 07:38:18.001000+00:00,99,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2018-11-01 07:37:30.899000+00:00,2018-11-01 07:46:47.493000+00:00,556,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2018-11-01 07:37:38.747000+00:00,2018-11-01 07:46:30.194000+00:00,531,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,214,Media City,Nygårdsgaten ved SVV,60.3839343833222,5.333450454511649
2018-11-01 07:39:12.224000+00:00,2018-11-01 07:50:34.346000+00:00,682,116,Lysverket,"Gamle Lysverket, ved KODE",60.389542524377724,5.329622268545791,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2018-11-01 07:39:24.540000+00:00,2018-11-01 07:52:12.631000+00:00,768,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
